,period,gross_oil_prod,gross_gas_prod,gross_ngl_prod,gross_water_prod,net_oil_prod,net_gas_prod,net_ngl_prod,realized_oil_price,realized_gas_price,realized_ngl_price,oil_revenue,gas_revenue,ngl_revenue,total_revenue,fixed_loe,variable_loe_oil,variable_loe_gas,variable_loe_water,total_variable_loe,gcp,prod_tax,ad_val_tax,total_expenses,d_and_c,undisc_cf,Cum PV-20.0%
40,41.0,0.29952219964235743,1.369402301348104,0.09174995419032296,1.1424336936447241,0.25159864769958024,0.8512204705179813,0.07706996151987128,78.2,2.0291,40.0,19.675014250107175,1.727211456728036,3.082798460794851,24.485024167630062,7.7,0.23961775971388596,0.0,1.6679531927212972,1.9075709524351832,0.7831228328765428,1.7629217400693644,0.0,12.153615525381092,0.0,12.33140864224897,-726.4437999531556
41,42.0,0.2912505937877373,1.3344315854210296,0.08940691622320898,1.1140719027422752,0.24465049878169934,0.829482673497712,0.07510180962749555,78.2,2.0291,40.0,19.131669004728888,1.6831032927942076,3.004072385099822,23.818844682622917,7.7,0.23300047503018986,0.0,1.6265449780037218,1.8595454530339117,0.7631240596178951,1.7149568171488498,0.0,12.03762632980066,0.0,11.781218352822258,-720.559569803514
42,43.0,0.28340247457249734,1.3011610740476987,0.08717779196119581,1.087084859067057,0.23805807864089776,0.8088017236280495,0.07322934524740447,78.2,2.0291,40.0,18.616141749718206,1.6411395774136752,2.929173809896179,23.186455137028062,7.7,0.2267219796579979,0.0,1.5871438942379033,1.8138658738959013,0.7440975857378056,1.6694247698660203,0.0,11.927388229499728,0.0,11.259066907528334,-715.0283201480613
43,44.0,0.27594664698448457,1.2694706808985257,0.08505453562020122,1.0613749579614036,0.23179518346696704,0.7891029752465235,0.07144580992096902,78.2,2.0291,40.0,18.12638334711682,1.601168847072721,2.857832396838761,22.5853845910283,7.7,0.22075731758758765,0.0,1.5496074386236491,1.7703647562112368,0.7259747372268016,1.6261476905540375,0.0,11.822487183992077,0.0,10.762897407036224,-709.8275042935496
44,45.0,0.26885488227094806,1.2392513252429764,0.08302983879127941,1.0368536215193063,0.22583810110759636,0.7703186237710341,0.0697450645846747,78.2,2.0291,40.0,17.660539506614036,1.5630535194938053,2.7898025833869884,22.01339560949483,7.7,0.21508390581675846,0.0,1.513806287418187,1.7288901932349454,0.7086931338693514,1.5849644838836277,0.0,11.722547810987924,0.0,10.290847798506904,-704.936310764512
45,46.0,0.26210157520502037,1.2104037022429177,0.08109704805027548,1.0134402785989052,0.2201653231722171,0.7523869413141976,0.0681215203622314,78.2,2.0291,40.0,17.216928272067378,1.5266683426206384,2.724860814489256,21.46845742917727,7.7,0.2096812601640163,0.0,1.4796228067544015,1.6893040669184178,0.6921959860090618,1.5457289349007635,0.0,11.627228987828245,0.0,9.841228441349026,-700.3354994755174
46,47.0,0.2556634476540572,1.1828372142792576,0.07925009335671025,0.9910614800878772,0.21475729602940802,0.7352516123959866,0.06657007841963661,78.2,2.0291,40.0,16.794020549499706,1.4918990467126965,2.662803136785464,20.948722732997865,7.7,0.20453075812324575,0.0,1.4469497609283006,1.6514805190515465,0.6764314834043077,1.5083080367758461,0.0,11.5362200392317,0.0,9.412502693766164,-696.0072564685254
47,48.0,0.2495192913285285,1.1564690392605075,0.077483425630454,0.969650128949714,0.2095962047159639,0.7188611548043314,0.06508607752958136,78.2,2.0291,40.0,16.390423208788377,1.458641169213469,2.603443101183254,20.4525074791851,7.7,0.1996154330628228,0.0,1.4156891882665825,1.6153046213294053,0.6613522624199849,1.472580538501327,0.0,11.449237422250718,0.0,9.003270056934383,-691.9350647620003
48,49.0,0.24364974381299973,1.1312233158783958,0.07579196216385252,0.9491448080453203,0.20466578480291975,0.7031684131500108,0.06366524821763611,78.2,2.0291,40.0,16.004864371588326,1.426799027122687,2.5466099287054442,19.978273327416456,7.7,0.1949197950503998,0.0,1.3857514197461676,1.5806712147965674,0.64691494009801,1.4384356795739848,0.0,11.366021834468564,0.0,8.612251492947893,-688.1035892273666
49,50.0,0.2380370929725942,1.107030429053461,0.07417103874658189,0.9294891915441317,0.19995115809697914,0.6881301146996313,0.062303672547128784,78.2,2.0291,40.0,15.63618056318377,1.3962848157370218,2.4921469018851514,19.52461228080594,7.7,0.19042967437807537,0.0,1.3570542196544322,1.5474838940325075,0.6330797055236608,1.4057720842180275,0.0,11.286335683774196,0.0,8.238276597031744,-684.4985737153672
50,51.0,0.23266510563664933,1.0838263815004874,0.07261636756053265,0.9106315280434116,0.19543868873478543,0.673706478740703,0.06099774875084742,78.2,2.0291,40.0,15.283305459060221,1.3670178160127606,2.439909950033897,19.09023322510688,7.7,0.18613208450931948,0.0,1.3295220309433808,1.5156541154527003,0.6198099604414468,1.3744967922076952,0.0,11.209960868101843,0.0,7.880272357005035,-681.1067489113643
51,52.0,0.22751887712299249,1.0615522395556989,0.07112400005023183,0.8925241854060609,0.1911158567833137,0.6598608721078224,0.05974416004219473,78.2,2.0291,40.0,14.945260000455132,1.3389236955939825,2.389766401687789,18.673950097736906,7.7,0.182015101698394,0.0,1.3030853106928488,1.4851004123912428,0.6070720023391967,1.3445244070370572,0.0,11.136696821767497,0.0,7.537253275969409,-677.9157496137497
52,53.0,0.2225846987103057,1.04015364323621,0.06969029409682606,0.8751232488867282,0.18697114691665678,0.6465595046356281,0.05853984704133389,78.2,2.0291,40.0,14.621143688882562,1.3119338908561529,2.3415938816533552,18.27467146139207,7.7,0.17806775896824456,0.0,1.277679943374623,1.4557477023428675,0.5948347442647779,1.315776345220229,0.0,11.066358791827875,0.0,7.2083126695641955,-674.9140403107415
53,54.0,0.21784994061519952,1.0195803720197774,0.06831188492532508,0.8583881654068425,0.18299395011676758,0.6337711592474936,0.05738198333727307,78.2,2.0291,40.0,14.310126899131225,1.2859850592290893,2.2952793334909227,17.891391291851235,7.7,0.17427995249215963,0.0,1.25324672149399,1.4275266739861496,0.5830694665076942,1.288180173013289,0.0,10.998776313507134,0.0,6.892614978344101,-672.0908480838677
54,55.0,0.21330294840289665,0.9997859590970676,0.06698565925950352,0.8422814279118201,0.17917447665843317,0.6214669521747371,0.05626795377798295,78.2,2.0291,40.0,14.011444074689475,1.2610185926577593,2.250718151119318,17.523180818466553,7.7,0.17064235872231734,0.0,1.2297308847512574,1.4003732434735747,0.5717495960007581,1.2616690189295918,0.0,10.933791858403925,0.0,6.589388960062628,-669.4361019961699
55,56.0,0.20893295107016494,0.9807273479055887,0.06570873230967444,0.8267682946383845,0.17550367889893853,0.6096201194581139,0.055195335140126534,78.2,2.0291,40.0,13.724387689896993,1.236980184392459,2.2078134056050613,17.169181279894513,7.7,0.16714636085613196,0.0,1.2070817101720415,1.3742280710281733,0.5608505099014648,1.2361810521524048,0.0,10.871259633082044,0.0,6.297921646812469,-666.9403782335127
56,57.0,0.20472997929778947,0.9623645856411772,0.06447842723795887,0.8118165388688682,0.17197318261014313,0.5982058264345558,0.054161878879885446,78.2,2.0291,40.0,13.448302880113193,1.2138194424183573,2.166475155195418,16.82859747772697,7.7,0.16378398343823158,0.0,1.1852521467485475,1.349036130186779,0.5503493603197913,1.2116590183963416,0.0,10.811044508902912,0.0,6.017552968824058,-664.594850361549
57,58.0,0.200684792586616,0.9446605491893743,0.06329225679568808,0.7973962253784594,0.16857522577275744,0.587200997376115,0.05316549570837798,78.2,2.0291,40.0,13.182582655429632,1.191489543775875,2.1266198283351194,16.500692027540627,7.7,0.16054783406929282,0.0,1.1641984890525507,1.3247463231218435,0.5402249175860258,1.188049825982925,0.0,10.753021066690795,0.0,5.747670960849831,-662.3912441414813
58,59.0,0.19678881417343846,0.927580699549425,0.062147906869811476,0.7834795103115533,0.1653026039056883,0.5765841628399226,0.05220424177064164,78.2,2.0291,40.0,12.926663625424824,1.169946924818487,2.0881696708256654,16.184780221068976,7.7,0.1574310513387508,0.0,1.1438800850548678,1.3013111363936187,0.5304574298127288,1.1653041759169662,0.0,10.697072742123314,0.0,5.487707478945662,-660.3217964169424
59,60.0,0.1930340727767322,0.9110928613576511,0.061043221710962624,0.7700404616716299,0.16214862113245504,0.5663353226199159,0.0512763062372086,78.2,2.0291,40.0,12.680022172557985,1.1491510031280714,2.051052249488344,15.880225425174402,7.7,0.15442725822138578,0.0,1.1242590740405796,1.2786863322619653,0.5210284968103227,1.1433762306125568,0.0,10.643091059684844,0.0,5.237134365489558,-658.3792176438739
60,61.0,0.18941315035231993,0.8951670245706919,0.059976190646236355,0.7570548979892677,0.15910704629594874,0.556435822473142,0.050380000142838534,78.2,2.0291,40.0,12.442171020343192,1.1290639273802525,2.0152000057135413,15.586434953436987,7.7,0.15153052028185596,0.0,1.1053001510643308,1.2568306713461868,0.5119209566752907,1.1222233166474629,0.0,10.59097494466894,0.0,4.995460008768047,-656.556657686678
